region_id,baseline_irv,perturbed_irv,delta_irv,replacement_rate,selected_paths
94,0.3067320364,0.2763932316,-0.0303388048,0.1,3914
95,0.0523645586,0.0523645586,0.0000000000,0.1,3914
96,0.0020066855,0.0020066855,0.0000000000,0.1,3914
97,0.3620189658,0.3841128168,0.0220938509,0.1,3914
98,1.8864563994,1.9707561014,0.0842997020,0.1,3914
99,0.2316737419,0.2395444679,0.0078707260,0.1,3914
100,0.3225720947,0.2932734976,-0.0292985971,0.1,3914
101,1.7492317016,1.8118040142,0.0625723125,0.1,3914
102,0.2648841222,0.2648841222,0.0000000000,0.1,3914
103,8.2015555476,8.3909506243,0.1893950767,0.1,3914
104,0.6679702914,0.7039595719,0.0359892805,0.1,3914
105,20.5586718638,19.9265802325,-0.6320916312,0.1,3914
106,0.9250844516,0.9578532339,0.0327687823,0.1,3914
107,0.0628549982,0.0628549982,0.0000000000,0.1,3914
108,1.4346471855,1.4555053076,0.0208581221,0.1,3914
109,10.5339774442,10.4007931494,-0.1331842948,0.1,3914
110,0.2272689688,0.2965349512,0.0692659824,0.1,3914
111,19.1828572764,18.9879782382,-0.1948790383,0.1,3914
112,2.7452805307,2.6888764095,-0.0564041212,0.1,3914
113,12.4399253776,12.4164510467,-0.0234743309,0.1,3914
114,0.3877135131,0.4552361716,0.0675226585,0.1,3914
115,9.1635179975,9.3801250087,0.2166070112,0.1,3914
116,7.1478082473,7.1447260530,-0.0030821943,0.1,3914
117,38.5692750336,39.9294213279,1.3601462943,0.1,3914
118,2.6445260666,2.8218298891,0.1773038225,0.1,3914
119,5.3636200404,5.2725411022,-0.0910789383,0.1,3914
120,4.8085988864,4.8571698090,0.0485709227,0.1,3914
121,8.7394446695,8.6130044356,-0.1264402338,0.1,3914
122,9.0822792395,9.3172239833,0.2349447438,0.1,3914
123,7.0285686775,7.0437831005,0.0152144230,0.1,3914
124,1.7093219679,1.7735017417,0.0641797738,0.1,3914
125,16.0635038284,15.7860376130,-0.2774662153,0.1,3914
126,3.3601891905,2.9293852037,-0.4308039869,0.1,3914
127,4.0764146433,4.3630112984,0.2865966551,0.1,3914
128,4.0939844490,4.0887657404,-0.0052187086,0.1,3914
129,3.6359086140,3.7474472611,0.1115386471,0.1,3914
130,2.8005869859,3.0849308671,0.2843438812,0.1,3914
131,10.9987232407,11.4538244468,0.4551012061,0.1,3914
132,16.4159190522,16.4285297704,0.0126107182,0.1,3914
133,3.1899641205,3.3500844637,0.1601203431,0.1,3914
134,6.3512560263,5.9266221055,-0.4246339208,0.1,3914
135,8.0312709116,7.5459148236,-0.4853560880,0.1,3914
136,2.8202511085,2.7728119920,-0.0474391165,0.1,3914
137,0.2463861372,0.2463861372,0.0000000000,0.1,3914
138,8.2446753322,8.4044256301,0.1597502979,0.1,3914
139,3.5690417919,3.7128934435,0.1438516516,0.1,3914
140,15.3748456767,16.4001215274,1.0252758506,0.1,3914
141,4.9262006464,4.6600904453,-0.2661102011,0.1,3914
142,2.7330160941,2.7500006290,0.0169845349,0.1,3914
143,8.0001580844,8.2197431359,0.2195850515,0.1,3914
144,17.8416431945,18.3270053454,0.4853621509,0.1,3914
145,8.4251708621,8.6087670191,0.1835961570,0.1,3914
146,4.2933310877,4.4468791454,0.1535480577,0.1,3914
147,7.5446874977,7.5446874977,0.0000000000,0.1,3914
148,34.9914277630,34.9968274269,0.0053996638,0.1,3914
149,0.2183447452,0.2184184218,0.0000736765,0.1,3914
150,8.1070995948,8.4123523297,0.3052527350,0.1,3914
151,86.4688528145,86.8111395900,0.3422867756,0.1,3914
152,0.0153435212,0.0153435212,0.0000000000,0.1,3914
153,5.7489747511,5.6144534362,-0.1345213150,0.1,3914
154,21.0174446068,21.7615462910,0.7441016842,0.1,3914
155,0.2482244451,0.2001842433,-0.0480402017,0.1,3914
156,39.9134845958,42.7055526777,2.7920680819,0.1,3914
157,2.4632279629,2.4698106971,0.0065827343,0.1,3914
158,0.2501799797,0.3149468454,0.0647668657,0.1,3914
159,34.6391924204,34.4865986544,-0.1525937660,0.1,3914
160,9.3496073132,9.8340599851,0.4844526719,0.1,3914
161,4.9980828279,6.3744409119,1.3763580840,0.1,3914
162,1.3972428700,1.3736738223,-0.0235690478,0.1,3914
163,76.6998393069,78.3355719674,1.6357326605,0.1,3914
164,9.9535847174,9.9533769816,-0.0002077358,0.1,3914
165,23.5789958629,23.0280380147,-0.5509578482,0.1,3914
166,0.7195256596,0.7372403389,0.0177146793,0.1,3914
167,4.2526538587,4.3910301002,0.1383762415,0.1,3914
168,5.4142578766,5.5484462361,0.1341883595,0.1,3914
169,1.4345782093,1.6229275222,0.1883493129,0.1,3914
170,161.5223417072,167.0422605355,5.5199188283,0.1,3914
171,4.7141978146,4.9299095782,0.2157117636,0.1,3914
172,19.8068742820,20.4530054854,0.6461312033,0.1,3914
173,11.7931786123,12.3198314540,0.5266528417,0.1,3914
174,14.3109134553,13.5989716413,-0.7119418140,0.1,3914
175,6.7955065438,6.6863624626,-0.1091440813,0.1,3914
176,15.2931105990,15.0096583996,-0.2834521994,0.1,3914
177,33.2550274796,33.5391594976,0.2841320180,0.1,3914
178,3.9785653100,3.9307000561,-0.0478652540,0.1,3914
179,0.7024171517,0.7024171517,0.0000000000,0.1,3914
180,0.5042504001,0.4863564657,-0.0178939344,0.1,3914
181,27.2953554774,28.0832189078,0.7878634304,0.1,3914
182,3.5516765471,3.5280119956,-0.0236645515,0.1,3914
183,27.8951534593,27.2130661691,-0.6820872902,0.1,3914
184,7.3068036929,7.3372183278,0.0304146349,0.1,3914
185,0.1741828014,0.1741828014,0.0000000000,0.1,3914
186,70.6466434957,74.4025529269,3.7559094312,0.1,3914
187,33.7398175358,33.3045815119,-0.4352360239,0.1,3914
188,9.7825884755,9.6766789547,-0.1059095208,0.1,3914
189,0.3826409362,0.3752281888,-0.0074127474,0.1,3914
190,7.8750967146,9.3314774509,1.4563807363,0.1,3914
191,4.0751117110,3.7409141385,-0.3341975725,0.1,3914
192,22.2803689477,23.1040880804,0.8237191327,0.1,3914
193,1.2892891577,1.3193586990,0.0300695412,0.1,3914
194,32.6465112005,33.0481054982,0.4015942977,0.1,3914
195,21.4595066785,20.7490041824,-0.7105024962,0.1,3914
196,16.4380598135,16.7388340254,0.3007742119,0.1,3914
197,27.0099901936,24.7712462115,-2.2387439821,0.1,3914
198,0.0469794877,0.0469794877,0.0000000000,0.1,3914
199,7.7005408211,7.6711679285,-0.0293728926,0.1,3914
200,27.4186677445,27.3692213596,-0.0494463848,0.1,3914
201,24.9893402682,22.9843489727,-2.0049912955,0.1,3914
202,10.1737065936,8.9758719685,-1.1978346250,0.1,3914
203,5.5179191016,5.4666452549,-0.0512738466,0.1,3914
204,5.8824385646,7.2968572825,1.4144187179,0.1,3914
205,139.6962096274,138.8803287586,-0.8158808688,0.1,3914
206,71.1426895361,70.9562149973,-0.1864745387,0.1,3914
207,2.1265089156,2.2149650764,0.0884561607,0.1,3914
208,8.6306178520,7.9222952902,-0.7083225618,0.1,3914
209,1.7203713234,1.5477275932,-0.1726437303,0.1,3914
210,33.2367224183,31.5161438562,-1.7205785621,0.1,3914
211,8.8181584985,8.7998785252,-0.0182799733,0.1,3914
212,40.2957455131,41.0411356087,0.7453900956,0.1,3914
213,70.5496566199,71.7779068937,1.2282502739,0.1,3914
214,14.3402064184,13.3580448244,-0.9821615940,0.1,3914
215,31.0348375120,32.0533367860,1.0184992741,0.1,3914
216,12.2952161584,12.6947267786,0.3995106202,0.1,3914
217,25.6472535140,24.9802540370,-0.6669994770,0.1,3914
218,11.3964851868,11.0619555798,-0.3345296070,0.1,3914
219,0.3725603776,0.3533548295,-0.0192055481,0.1,3914
220,1.2718998423,1.2120451331,-0.0598547091,0.1,3914
221,56.1880195158,54.5471255856,-1.6408939302,0.1,3914
222,26.9337405907,25.3500313320,-1.5837092587,0.1,3914
223,22.9557246289,21.3578863516,-1.5978382773,0.1,3914
224,0.5174511456,0.5174511456,0.0000000000,0.1,3914
225,18.5352353656,17.1679896506,-1.3672457150,0.1,3914
226,6.8010860496,6.9049064934,0.1038204439,0.1,3914
227,26.4826225320,29.1945579447,2.7119354127,0.1,3914
228,1.2270352193,1.2267024150,-0.0003328042,0.1,3914
229,9.1431934025,9.0912816132,-0.0519117893,0.1,3914
230,1.6377874923,1.5689400476,-0.0688474446,0.1,3914
231,78.0542928652,75.6818101481,-2.3724827170,0.1,3914
232,27.4133328341,30.7894278073,3.3760949732,0.1,3914
233,154.5504002228,155.4507426384,0.9003424156,0.1,3914
234,58.5929409360,58.1792848793,-0.4136560567,0.1,3914
235,25.8660932543,24.5215805989,-1.3445126554,0.1,3914
236,11.8257205489,11.6733245560,-0.1523959929,0.1,3914
237,12.1167892401,10.7775734281,-1.3392158121,0.1,3914
238,60.0907117775,59.7135108088,-0.3772009688,0.1,3914
239,104.9147095028,103.3477255177,-1.5669839852,0.1,3914
240,4.3877010041,4.2955204976,-0.0921805065,0.1,3914
241,5.2058115549,4.7968972116,-0.4089143433,0.1,3914
242,9.5753487327,12.3420523678,2.7667036351,0.1,3914
243,1.5636063889,1.3480505421,-0.2155558468,0.1,3914
244,15.2702889711,15.4281677301,0.1578787590,0.1,3914
245,0.2699374067,0.2699374067,0.0000000000,0.1,3914
246,13.1651946782,13.4509623148,0.2857676366,0.1,3914
247,16.2639879589,15.5532427889,-0.7107451700,0.1,3914
248,0.4811371980,0.4808043937,-0.0003328042,0.1,3914
249,37.1353978868,37.3372413455,0.2018434588,0.1,3914
250,70.0977999128,79.2147988532,9.1169989404,0.1,3914
251,23.9800389662,23.8261942761,-0.1538446901,0.1,3914
252,2.2061017388,2.3885844745,0.1824827358,0.1,3914
253,1.0710018757,1.0498931567,-0.0211087189,0.1,3914
254,13.8089218953,13.2250333958,-0.5838884995,0.1,3914
255,18.5703784610,19.3593043599,0.7889258989,0.1,3914
256,18.0128069700,19.0320729906,1.0192660206,0.1,3914
257,2.9259351945,2.8969486415,-0.0289865530,0.1,3914
258,100.8056714249,104.7246892972,3.9190178723,0.1,3914
259,2.7117877952,2.7205049572,0.0087171620,0.1,3914
260,153.4916302817,144.0658819067,-9.4257483750,0.1,3914
261,28.3313998830,28.1384047958,-0.1929950872,0.1,3914
262,1.6753430365,1.7275091867,0.0521661502,0.1,3914
263,5.9876105734,5.6172615943,-0.3703489790,0.1,3914
264,4.1517733667,4.1633148191,0.0115414524,0.1,3914
265,26.6209940728,26.1047317646,-0.5162623082,0.1,3914
266,24.7451320568,23.8073158765,-0.9378161803,0.1,3914
267,18.1967503103,18.7419742256,0.5452239153,0.1,3914
268,36.7729461426,34.2898191272,-2.4831270154,0.1,3914
269,12.0714216196,11.4097527701,-0.6616688494,0.1,3914
270,36.7466770091,40.7685626421,4.0218856330,0.1,3914
271,0.7052908935,0.6230747586,-0.0822161349,0.1,3914
272,174.6518562619,174.9916216468,0.3397653849,0.1,3914
273,19.6571407930,18.1782751948,-1.4788655982,0.1,3914
274,2.9145337276,2.7986963944,-0.1158373332,0.1,3914
275,71.9581368115,68.0518216598,-3.9063151517,0.1,3914
276,284.6551401806,291.6103468043,6.9552066237,0.1,3914
277,40.6849433954,38.9142361072,-1.7707072882,0.1,3914
278,0.2129393616,0.2129393616,0.0000000000,0.1,3914
279,0.5275057531,0.3828357189,-0.1446700342,0.1,3914
280,20.5390824071,19.9494211665,-0.5896612406,0.1,3914
281,1.5428496583,1.5471263556,0.0042766974,0.1,3914
282,11.3862859830,12.1436457024,0.7573597193,0.1,3914
283,60.6967076840,57.2519935612,-3.4447141229,0.1,3914
284,4.1241609459,4.1249564059,0.0007954600,0.1,3914
285,0.9097271913,0.9374153826,0.0276881914,0.1,3914
286,11.4863933198,10.5801484987,-0.9062448211,0.1,3914
287,6.1823580968,6.5843619318,0.4020038350,0.1,3914
288,3.9692238533,3.9313711726,-0.0378526807,0.1,3914
289,8.4704541658,8.6975971990,0.2271430332,0.1,3914
290,104.6010151581,103.8130921033,-0.7879230548,0.1,3914
291,50.7265612528,50.2987615359,-0.4277997169,0.1,3914
292,2.0433337075,2.1896082237,0.1462745162,0.1,3914
293,5.7383670909,5.6968587859,-0.0415083051,0.1,3914
294,16.7651817417,15.9197770738,-0.8454046679,0.1,3914
295,30.8456847184,31.0190307172,0.1733459988,0.1,3914
296,14.4602360531,15.1516814255,0.6914453724,0.1,3914
297,12.7821494852,13.2887041045,0.5065546193,0.1,3914
298,61.3485092699,60.3579526948,-0.9905565752,0.1,3914
299,27.0803423045,27.1339894949,0.0536471904,0.1,3914
300,13.5801272184,15.0971393759,1.5170121575,0.1,3914
301,301.8004584950,300.5097367371,-1.2907217579,0.1,3914
302,1.4303744895,1.4168148560,-0.0135596336,0.1,3914
303,67.4470441676,64.3852761783,-3.0617679893,0.1,3914
304,0.3241564612,0.4769062651,0.1527498039,0.1,3914
305,0.2417836072,0.2417519678,-0.0000316395,0.1,3914
306,13.9197803107,14.1952657739,0.2754854632,0.1,3914
307,99.3773171807,97.1550178597,-2.2222993210,0.1,3914
308,5.0149010670,5.5919460654,0.5770449984,0.1,3914
309,20.2809185686,19.6469277670,-0.6339908016,0.1,3914
310,0.4728776462,0.4392378653,-0.0336397809,0.1,3914
311,48.5324845411,46.7530644060,-1.7794201351,0.1,3914
312,1.4150139018,1.4180727608,0.0030588590,0.1,3914
313,289.5164355507,289.8191223275,0.3026867768,0.1,3914
314,19.0276075913,18.0487904940,-0.9788170973,0.1,3914
315,122.3397851453,121.0175135947,-1.3222715506,0.1,3914
316,2.1534215944,2.0863863365,-0.0670352579,0.1,3914
317,42.1056287945,44.6794348102,2.5738060157,0.1,3914
318,548.0740041233,546.7160221922,-1.3579819311,0.1,3914
319,78.6217986392,79.1133610215,0.4915623824,0.1,3914
320,0.6033807207,0.7218557621,0.1184750414,0.1,3914
321,25.3986488496,25.3783949159,-0.0202539337,0.1,3914
322,44.3047598421,44.7852409167,0.4804810747,0.1,3914
323,12.7810303845,12.3613083636,-0.4197220209,0.1,3914
324,78.3482593086,78.2508520380,-0.0974072707,0.1,3914
325,10.4954987603,10.4990676967,0.0035689364,0.1,3914
326,5.5215143425,6.0695992520,0.5480849095,0.1,3914
327,0.1617435707,0.1613888995,-0.0003546712,0.1,3914
328,11.3441505623,11.3375481320,-0.0066024303,0.1,3914
329,0.3339891070,0.2730629437,-0.0609261633,0.1,3914
330,73.8484973502,74.6535873495,0.8050899993,0.1,3914
331,3.2213633850,3.2776652611,0.0563018761,0.1,3914
332,1.0592168436,1.1080217991,0.0488049554,0.1,3914
333,18.6951736681,18.8968467292,0.2016730611,0.1,3914
334,4.3352357977,4.2759987340,-0.0592370637,0.1,3914
335,1.1252728133,1.0714666635,-0.0538061498,0.1,3914
336,6.3172471625,6.3306844526,0.0134372901,0.1,3914
337,150.8165994428,156.3128662330,5.4962667901,0.1,3914
338,33.9470668884,34.9047729595,0.9577060711,0.1,3914
339,0.3344172647,0.3342380644,-0.0001792002,0.1,3914
340,12.8936509123,13.0483609168,0.1547100045,0.1,3914
341,23.3903917758,23.2631481224,-0.1272436534,0.1,3914
342,44.2675505265,44.9824824124,0.7149318859,0.1,3914
343,2.4747340022,2.2790896900,-0.1956443122,0.1,3914
344,95.1268630868,94.3383849951,-0.7884780918,0.1,3914
345,11.7507336409,12.1119835073,0.3612498664,0.1,3914
346,299.8574616223,298.2816132578,-1.5758483645,0.1,3914
347,1.7894369751,1.8620655329,0.0726285578,0.1,3914
348,50.9813633912,51.8323656887,0.8510022975,0.1,3914
349,114.3090119379,113.6601326564,-0.6488792816,0.1,3914
350,6.0519155660,6.0840577761,0.0321422100,0.1,3914
351,8.3215259882,8.2097102605,-0.1118157277,0.1,3914
352,6.9221815516,7.1272648634,0.2050833118,0.1,3914
353,7.7521832985,7.5135914535,-0.2385918450,0.1,3914
354,0.5644280979,0.5854328614,0.0210047635,0.1,3914
355,28.3079006349,28.7007278350,0.3928272000,0.1,3914
356,47.4590628423,48.0165046449,0.5574418026,0.1,3914
357,37.8585713293,38.4188905644,0.5603192351,0.1,3914
358,1.4536185866,1.4571523132,0.0035337266,0.1,3914
359,94.5111466252,95.2920190977,0.7808724726,0.1,3914
360,5.6030078624,5.8334977851,0.2304899226,0.1,3914
361,14.7556699354,15.5108014701,0.7551315347,0.1,3914
362,12.8696824750,12.8931825876,0.0235001126,0.1,3914
363,4.2982625059,4.2830881571,-0.0151743487,0.1,3914
364,0.4968114761,0.4968251257,0.0000136496,0.1,3914
365,7.6492475641,7.5205257826,-0.1287217815,0.1,3914
366,1.1094020430,1.2528365226,0.1434344795,0.1,3914
367,31.0636816797,30.1481929205,-0.9154887592,0.1,3914
368,48.6412986316,48.4905824947,-0.1507161369,0.1,3914
369,127.4591337480,124.1670841780,-3.2920495700,0.1,3914
370,1.9352762904,2.0182694420,0.0829931516,0.1,3914
371,76.9831700547,76.8763889921,-0.1067810627,0.1,3914
372,92.6330074155,91.4116174990,-1.2213899165,0.1,3914
373,68.2269259952,67.3975157263,-0.8294102689,0.1,3914
374,28.7801408937,26.6822595125,-2.0978813812,0.1,3914
375,10.3825736226,10.6632858379,0.2807122154,0.1,3914
376,38.5834293024,36.3004597329,-2.2829695696,0.1,3914
377,89.3480796940,88.3941720520,-0.9539076420,0.1,3914
378,14.9432972697,14.3318271877,-0.6114700820,0.1,3914
379,81.5014238977,83.8242747997,2.3228509020,0.1,3914
380,5.7803003940,5.6686159101,-0.1116844840,0.1,3914
381,0.4256964439,0.4142773148,-0.0114191291,0.1,3914
382,121.1854341196,123.1372498991,1.9518157795,0.1,3914
383,106.8667989512,105.4030042517,-1.4637946995,0.1,3914
384,0.0801817955,0.0936136073,0.0134318118,0.1,3914
385,126.9093937982,127.0979502005,0.1885564023,0.1,3914
386,49.5444028820,51.2862608649,1.7418579829,0.1,3914
387,15.5679139844,15.7218558744,0.1539418900,0.1,3914
388,91.4782753409,91.9199538736,0.4416785327,0.1,3914
389,1.1373254084,1.1040279909,-0.0332974175,0.1,3914
390,38.3139091897,39.3337572207,1.0198480310,0.1,3914
391,79.6472859778,79.6368547924,-0.0104311853,0.1,3914
392,61.4728779026,56.4300602085,-5.0428176941,0.1,3914
393,0.0460030127,0.0570625045,0.0110594918,0.1,3914
394,3.1949481315,3.1551034850,-0.0398446465,0.1,3914
395,2.4612112723,2.8329724353,0.3717611630,0.1,3914
396,0.5964462189,0.6104234387,0.0139772197,0.1,3914
397,22.3650175426,22.5011218577,0.1361043151,0.1,3914
398,8.4669852316,8.8398658305,0.3728805989,0.1,3914
399,0.5235610491,0.5429726319,0.0194115828,0.1,3914
400,68.9886649405,69.8361533775,0.8474884370,0.1,3914
401,133.1048247488,134.3843448337,1.2795200849,0.1,3914
402,7.9028509850,7.7747906339,-0.1280603511,0.1,3914
403,0.8836760857,0.8958588120,0.0121827263,0.1,3914
404,5.0849768899,4.8259131896,-0.2590637003,0.1,3914
405,16.0260944803,15.8549209022,-0.1711735781,0.1,3914
406,0.2239270673,0.2456736412,0.0217465740,0.1,3914
407,47.1393496598,49.4692684214,2.3299187617,0.1,3914
408,97.8559065243,99.5961953948,1.7402888705,0.1,3914
409,52.3335299221,50.2808861003,-2.0526438217,0.1,3914
410,27.7795463929,26.9093176441,-0.8702287487,0.1,3914
411,20.0088972995,20.3057721107,0.2968748111,0.1,3914
412,79.0658919097,78.9027728833,-0.1631190264,0.1,3914
413,36.1808016091,36.0488537485,-0.1319478606,0.1,3914
414,11.1820751325,11.6488292730,0.4667541406,0.1,3914
415,30.6675315984,29.6523368029,-1.0151947954,0.1,3914
416,42.1181392311,44.3178158653,2.1996766341,0.1,3914
417,0.0739269917,0.0874983252,0.0135713335,0.1,3914
418,94.4772839932,97.7809546859,3.3036706927,0.1,3914
419,0.7745751271,0.7863730208,0.0117978937,0.1,3914
420,11.3316725750,10.8485736998,-0.4830988752,0.1,3914
421,56.9952857513,56.1583675578,-0.8369181936,0.1,3914
422,48.4170287136,47.2381935536,-1.1788351600,0.1,3914
423,21.1052316884,22.2624242981,1.1571926097,0.1,3914
424,14.7306149545,15.1466782361,0.4160632816,0.1,3914
425,0.3167346540,0.3334333618,0.0166987078,0.1,3914
426,72.6656512506,72.3611692195,-0.3044820311,0.1,3914
427,16.4938469437,16.1243059587,-0.3695409850,0.1,3914
428,41.3695168434,41.2311049840,-0.1384118594,0.1,3914
429,20.9731582377,20.7135495559,-0.2596086818,0.1,3914
430,34.3328345638,33.8733966474,-0.4594379163,0.1,3914
431,10.7757176560,10.8919995685,0.1162819125,0.1,3914
432,20.0422441575,19.9628046942,-0.0794394632,0.1,3914
433,47.8967607107,47.5270713118,-0.3696893989,0.1,3914
434,52.1669869931,53.0604663826,0.8934793896,0.1,3914
435,0.1494966692,0.1646677280,0.0151710588,0.1,3914
436,5.4764440146,5.2255803785,-0.2508636361,0.1,3914
437,94.1703123298,94.1953345471,0.0250222172,0.1,3914
438,10.3115298284,10.6396056508,0.3280758224,0.1,3914
439,88.4713573037,87.8323116472,-0.6390456565,0.1,3914
440,53.5889298573,53.3185441213,-0.2703857360,0.1,3914
441,0.1884188857,0.1884188857,0.0000000000,0.1,3914
442,1.0819008100,0.9767475812,-0.1051532288,0.1,3914
443,11.7853868863,12.9106578362,1.1252709499,0.1,3914
444,6.0252290028,6.0691147973,0.0438857945,0.1,3914
445,13.9425921966,13.3762305308,-0.5663616659,0.1,3914
446,73.4108794726,72.7002696463,-0.7106098263,0.1,3914
447,0.6280218023,0.6453391770,0.0173173747,0.1,3914
448,72.1354174870,71.0468018928,-1.0886155942,0.1,3914
449,14.2977356833,14.1923496888,-0.1053859945,0.1,3914
450,0.0990861548,0.0990182423,-0.0000679125,0.1,3914
451,105.1004821701,102.7186300817,-2.3818520884,0.1,3914
452,2.2753795676,2.3024836364,0.0271040688,0.1,3914
453,2.9520089352,2.9966062783,0.0445973431,0.1,3914
454,1.2173861859,1.4490767932,0.2316906073,0.1,3914
455,23.8895237104,23.4139442832,-0.4755794273,0.1,3914
456,0.8204613327,0.8268634408,0.0064021080,0.1,3914
457,24.0008909270,23.8045408146,-0.1963501124,0.1,3914
458,5.9350198620,6.2167895976,0.2817697356,0.1,3914
