region_id,baseline_irv,perturbed_irv,delta_irv,replacement_rate,selected_paths
76,0.0494201711,0.0493037349,-0.0001164362,0.15,5872
77,0.0707846558,0.0745242268,0.0037395710,0.15,5872
78,0.0000000000,0.0000000000,0.0000000000,0.15,5872
79,0.0818760354,0.0800802800,-0.0017957554,0.15,5872
80,0.1158952693,0.1502909401,0.0343956708,0.15,5872
81,1.4002544481,1.3957675436,-0.0044869045,0.15,5872
82,0.0178369319,0.0213187040,0.0034817721,0.15,5872
83,0.4500295352,0.5186902755,0.0686607403,0.15,5872
84,0.0240452495,0.0230452689,-0.0009999806,0.15,5872
85,0.0281902603,0.0317019409,0.0035116807,0.15,5872
86,0.0017068512,0.0016172084,-0.0000896427,0.15,5872
87,0.0054888540,0.0022888165,-0.0032000375,0.15,5872
88,0.0009218305,0.0011143069,0.0001924764,0.15,5872
89,0.3076481949,0.3058595112,-0.0017886837,0.15,5872
90,0.8420019544,0.7226661725,-0.1193357819,0.15,5872
91,0.0000000000,0.0000000000,0.0000000000,0.15,5872
92,0.0062033740,0.0062033740,0.0000000000,0.15,5872
93,0.8092006059,0.7373324336,-0.0718681723,0.15,5872
94,0.3067320364,0.2763932316,-0.0303388048,0.15,5872
95,0.0523645586,0.0654162239,0.0130516653,0.15,5872
96,0.0020066855,0.0044645404,0.0024578549,0.15,5872
97,0.3620189658,0.3883400248,0.0263210590,0.15,5872
98,1.8864563994,1.9733067706,0.0868503712,0.15,5872
99,0.2316737419,0.2583338293,0.0266600874,0.15,5872
100,0.3225720947,0.2869880744,-0.0355840203,0.15,5872
101,1.7492317016,1.8668970597,0.1176653581,0.15,5872
102,0.2648841222,0.3782554251,0.1133713029,0.15,5872
103,8.2015555476,8.4944278822,0.2928723347,0.15,5872
104,0.6679702914,0.7822013203,0.1142310289,0.15,5872
105,20.5586718638,20.1881256049,-0.3705462589,0.15,5872
106,0.9250844516,0.9973979135,0.0723134619,0.15,5872
107,0.0628549982,0.1745857936,0.1117307954,0.15,5872
108,1.4346471855,1.4555053076,0.0208581221,0.15,5872
109,10.5339774442,10.1731423977,-0.3608350465,0.15,5872
110,0.2272689688,0.4681266125,0.2408576436,0.15,5872
111,19.1828572764,18.3159987042,-0.8668585722,0.15,5872
112,2.7452805307,2.5645538692,-0.1807266615,0.15,5872
113,12.4399253776,11.6633223295,-0.7766030482,0.15,5872
114,0.3877135131,0.2766825706,-0.1110309425,0.15,5872
115,9.1635179975,9.4626486982,0.2991307007,0.15,5872
116,7.1478082473,7.1802196914,0.0324114441,0.15,5872
117,38.5692750336,40.4619048882,1.8926298546,0.15,5872
118,2.6445260666,2.8218298891,0.1773038225,0.15,5872
119,5.3636200404,5.3143216661,-0.0492983743,0.15,5872
120,4.8085988864,4.7536040758,-0.0549948106,0.15,5872
121,8.7394446695,8.3602569036,-0.3791877659,0.15,5872
122,9.0822792395,9.0111659064,-0.0711133331,0.15,5872
123,7.0285686775,7.1775645009,0.1489958234,0.15,5872
124,1.7093219679,1.8091592839,0.0998373160,0.15,5872
125,16.0635038284,16.0543050417,-0.0091987867,0.15,5872
126,3.3601891905,2.8678576643,-0.4923315262,0.15,5872
127,4.0764146433,4.3899141735,0.3134995302,0.15,5872
128,4.0939844490,3.9243914582,-0.1695929908,0.15,5872
129,3.6359086140,3.8907340992,0.2548254852,0.15,5872
130,2.8005869859,3.3096026145,0.5090156286,0.15,5872
131,10.9987232407,12.0193986074,1.0206753667,0.15,5872
132,16.4159190522,15.8738881743,-0.5420308779,0.15,5872
133,3.1899641205,3.6003577805,0.4103936599,0.15,5872
134,6.3512560263,5.6459208177,-0.7053352085,0.15,5872
135,8.0312709116,7.5216404759,-0.5096304357,0.15,5872
136,2.8202511085,2.7587269897,-0.0615241188,0.15,5872
137,0.2463861372,0.2463861372,0.0000000000,0.15,5872
138,8.2446753322,8.0498076345,-0.1948676977,0.15,5872
139,3.5690417919,3.9242481318,0.3552063399,0.15,5872
140,15.3748456767,16.8590536285,1.4842079518,0.15,5872
141,4.9262006464,4.8290374870,-0.0971631594,0.15,5872
142,2.7330160941,2.7505304232,0.0175143291,0.15,5872
143,8.0001580844,8.1085781410,0.1084200566,0.15,5872
144,17.8416431945,18.2304947588,0.3888515643,0.15,5872
145,8.4251708621,8.5921754836,0.1670046215,0.15,5872
146,4.2933310877,4.4464060253,0.1530749376,0.15,5872
147,7.5446874977,7.5109243810,-0.0337631167,0.15,5872
148,34.9914277630,34.4475899870,-0.5438377760,0.15,5872
149,0.2183447452,0.2515483584,0.0332036131,0.15,5872
150,8.1070995948,8.5723476439,0.4652480491,0.15,5872
151,86.4688528145,86.6555374636,0.1866846491,0.15,5872
152,0.0153435212,0.0153435212,0.0000000000,0.15,5872
153,5.7489747511,5.7744329485,0.0254581974,0.15,5872
154,21.0174446068,22.1006990400,1.0832544332,0.15,5872
155,0.2482244451,0.2400949526,-0.0081294925,0.15,5872
156,39.9134845958,43.7674869971,3.8540024013,0.15,5872
157,2.4632279629,2.6211325880,0.1579046251,0.15,5872
158,0.2501799797,0.3149468454,0.0647668657,0.15,5872
159,34.6391924204,34.4816497164,-0.1575427040,0.15,5872
160,9.3496073132,10.1472848906,0.7976775774,0.15,5872
161,4.9980828279,7.1806298557,2.1825470277,0.15,5872
162,1.3972428700,1.4220704354,0.0248275653,0.15,5872
163,76.6998393069,78.6561530493,1.9563137424,0.15,5872
164,9.9535847174,9.9457125471,-0.0078721703,0.15,5872
165,23.5789958629,22.8082742184,-0.7707216446,0.15,5872
166,0.7195256596,0.8452954345,0.1257697748,0.15,5872
167,4.2526538587,4.6377641649,0.3851103062,0.15,5872
168,5.4142578766,5.4967725256,0.0825146491,0.15,5872
169,1.4345782093,1.6504120267,0.2158338174,0.15,5872
170,161.5223417072,168.2589779934,6.7366362862,0.15,5872
171,4.7141978146,4.9594678396,0.2452700250,0.15,5872
172,19.8068742820,21.0081212886,1.2012470066,0.15,5872
173,11.7931786123,12.7761811900,0.9830025777,0.15,5872
174,14.3109134553,13.6689443006,-0.6419691547,0.15,5872
175,6.7955065438,6.7580529971,-0.0374535467,0.15,5872
176,15.2931105990,14.6639161515,-0.6291944475,0.15,5872
177,33.2550274796,33.5460256085,0.2909981289,0.15,5872
178,3.9785653100,3.7384011035,-0.2401642065,0.15,5872
179,0.7024171517,0.7024171517,0.0000000000,0.15,5872
180,0.5042504001,0.4616315402,-0.0426188599,0.15,5872
181,27.2953554774,28.9762047713,1.6808492939,0.15,5872
182,3.5516765471,3.3776976324,-0.1739789146,0.15,5872
183,27.8951534593,27.3718769777,-0.5232764816,0.15,5872
184,7.3068036929,7.1764634518,-0.1303402410,0.15,5872
185,0.1741828014,0.1741828014,0.0000000000,0.15,5872
186,70.6466434957,76.3686171939,5.7219736981,0.15,5872
187,33.7398175358,33.2821601116,-0.4576574242,0.15,5872
188,9.7825884755,9.6985051874,-0.0840832881,0.15,5872
189,0.3826409362,0.3084779183,-0.0741630179,0.15,5872
190,7.8750967146,9.9430902799,2.0679935653,0.15,5872
191,4.0751117110,3.5786849282,-0.4964267828,0.15,5872
192,22.2803689477,23.7147417930,1.4343728454,0.15,5872
193,1.2892891577,1.3247342608,0.0354451031,0.15,5872
194,32.6465112005,33.8228408130,1.1763296125,0.15,5872
195,21.4595066785,20.3301862965,-1.1293203820,0.15,5872
196,16.4380598135,16.8204298441,0.3823700306,0.15,5872
197,27.0099901936,23.6861555482,-3.3238346454,0.15,5872
198,0.0469794877,0.0977971359,0.0508176482,0.15,5872
199,7.7005408211,7.7645447943,0.0640039731,0.15,5872
200,27.4186677445,27.4174736740,-0.0011940705,0.15,5872
201,24.9893402682,21.9058817441,-3.0834585241,0.15,5872
202,10.1737065936,8.4486690418,-1.7250375518,0.15,5872
203,5.5179191016,5.5345573255,0.0166382239,0.15,5872
204,5.8824385646,8.1668722506,2.2844336860,0.15,5872
205,139.6962096274,140.1775113408,0.4813017134,0.15,5872
206,71.1426895361,71.2151045341,0.0724149981,0.15,5872
207,2.1265089156,2.1351291716,0.0086202560,0.15,5872
208,8.6306178520,7.5542803928,-1.0763374592,0.15,5872
209,1.7203713234,1.4441056109,-0.2762657126,0.15,5872
210,33.2367224183,30.9269644559,-2.3097579624,0.15,5872
211,8.8181584985,9.3061731701,0.4880146715,0.15,5872
212,40.2957455131,41.2794654068,0.9837198937,0.15,5872
213,70.5496566199,71.6489150200,1.0992584001,0.15,5872
214,14.3402064184,13.4089895618,-0.9312168566,0.15,5872
215,31.0348375120,33.0035228023,1.9686852903,0.15,5872
216,12.2952161584,12.7141792521,0.4189630937,0.15,5872
217,25.6472535140,24.4998248884,-1.1474286255,0.15,5872
218,11.3964851868,10.6694400670,-0.7270451198,0.15,5872
219,0.3725603776,0.3281955821,-0.0443647955,0.15,5872
220,1.2718998423,1.0558141721,-0.2160856702,0.15,5872
221,56.1880195158,54.6256236614,-1.5623958545,0.15,5872
222,26.9337405907,25.0486896469,-1.8850509438,0.15,5872
223,22.9557246289,19.8966121935,-3.0591124354,0.15,5872
224,0.5174511456,0.5698672151,0.0524160695,0.15,5872
225,18.5352353656,16.9690874570,-1.5661479086,0.15,5872
226,6.8010860496,6.9533637227,0.1522776731,0.15,5872
227,26.4826225320,30.9157959735,4.4331734416,0.15,5872
228,1.2270352193,1.2194198226,-0.0076153966,0.15,5872
229,9.1431934025,8.8500579096,-0.2931354929,0.15,5872
230,1.6377874923,1.3373822001,-0.3004052922,0.15,5872
231,78.0542928652,74.8567980892,-3.1974947759,0.15,5872
232,27.4133328341,32.5521932311,5.1388603970,0.15,5872
233,154.5504002228,157.3460723466,2.7956721238,0.15,5872
234,58.5929409360,58.3487553146,-0.2441856214,0.15,5872
235,25.8660932543,24.3081847283,-1.5579085260,0.15,5872
236,11.8257205489,11.3158247950,-0.5098957539,0.15,5872
237,12.1167892401,9.5896452512,-2.5271439889,0.15,5872
238,60.0907117775,59.9819957144,-0.1087160631,0.15,5872
239,104.9147095028,102.1860438999,-2.7286656029,0.15,5872
240,4.3877010041,4.3524494206,-0.0352515836,0.15,5872
241,5.2058115549,4.6509202210,-0.5548913339,0.15,5872
242,9.5753487327,13.7141442054,4.1387954728,0.15,5872
243,1.5636063889,1.3280595407,-0.2355468483,0.15,5872
244,15.2702889711,15.7213034853,0.4510145142,0.15,5872
245,0.2699374067,0.2926507843,0.0227133776,0.15,5872
246,13.1651946782,13.6559495544,0.4907548761,0.15,5872
247,16.2639879589,15.3106854504,-0.9533025086,0.15,5872
248,0.4811371980,0.4800866890,-0.0010505090,0.15,5872
249,37.1353978868,37.7693829660,0.6339850792,0.15,5872
250,70.0977999128,83.2550995283,13.1572996155,0.15,5872
251,23.9800389662,24.1630487382,0.1830097720,0.15,5872
252,2.2061017388,2.7838032734,0.5777015346,0.15,5872
253,1.0710018757,1.0350680113,-0.0359338644,0.15,5872
254,13.8089218953,13.0958716702,-0.7130502251,0.15,5872
255,18.5703784610,19.7924531976,1.2220747366,0.15,5872
256,18.0128069700,19.6929663918,1.6801594218,0.15,5872
257,2.9259351945,2.8874037928,-0.0385314016,0.15,5872
258,100.8056714249,106.0976058532,5.2919344283,0.15,5872
259,2.7117877952,2.6931416046,-0.0186461906,0.15,5872
260,153.4916302817,140.2457888813,-13.2458414004,0.15,5872
261,28.3313998830,28.4207988016,0.0893989185,0.15,5872
262,1.6753430365,1.7954484681,0.1201054315,0.15,5872
263,5.9876105734,5.3918972479,-0.5957133255,0.15,5872
264,4.1517733667,4.2622966652,0.1105232985,0.15,5872
265,26.6209940728,25.8037769474,-0.8172171254,0.15,5872
266,24.7451320568,23.3074546671,-1.4376773897,0.15,5872
267,18.1967503103,19.0817892166,0.8850389062,0.15,5872
268,36.7729461426,32.6711369857,-4.1018091569,0.15,5872
269,12.0714216196,11.0385261800,-1.0328954396,0.15,5872
270,36.7466770091,44.4037030034,7.6570259943,0.15,5872
271,0.7052908935,0.5299364179,-0.1753544756,0.15,5872
272,174.6518562619,175.9256236508,1.2737673889,0.15,5872
273,19.6571407930,17.2789704591,-2.3781703340,0.15,5872
274,2.9145337276,2.8565385302,-0.0579951975,0.15,5872
275,71.9581368115,65.8082162756,-6.1499205359,0.15,5872
276,284.6551401806,298.8198564994,14.1647163189,0.15,5872
277,40.6849433954,38.0081130525,-2.6768303429,0.15,5872
278,0.2129393616,0.2130580255,0.0001186638,0.15,5872
279,0.5275057531,0.3972597179,-0.1302460352,0.15,5872
280,20.5390824071,19.7133205500,-0.8257618571,0.15,5872
281,1.5428496583,1.5221391753,-0.0207104830,0.15,5872
282,11.3862859830,12.8248676807,1.4385816977,0.15,5872
283,60.6967076840,55.3290772939,-5.3676303901,0.15,5872
284,4.1241609459,4.0571667240,-0.0669942219,0.15,5872
285,0.9097271913,0.9210609251,0.0113337339,0.15,5872
286,11.4863933198,10.3461446989,-1.1402486210,0.15,5872
287,6.1823580968,7.0431746077,0.8608165110,0.15,5872
288,3.9692238533,4.0961367573,0.1269129040,0.15,5872
289,8.4704541658,8.4460796489,-0.0243745169,0.15,5872
290,104.6010151581,102.7593583969,-1.8416567612,0.15,5872
291,50.7265612528,50.5553201369,-0.1712411159,0.15,5872
292,2.0433337075,2.1137048108,0.0703711033,0.15,5872
293,5.7383670909,5.7049491030,-0.0334179879,0.15,5872
294,16.7651817417,15.4476687702,-1.3175129715,0.15,5872
295,30.8456847184,31.2085651678,0.3628804494,0.15,5872
296,14.4602360531,14.9755794571,0.5153434040,0.15,5872
297,12.7821494852,13.5701388849,0.7879893997,0.15,5872
298,61.3485092699,60.2596538193,-1.0888554507,0.15,5872
299,27.0803423045,27.2289923583,0.1486500539,0.15,5872
300,13.5801272184,16.0806028351,2.5004756167,0.15,5872
301,301.8004584950,300.8060225301,-0.9944359649,0.15,5872
302,1.4303744895,1.3467796556,-0.0835948339,0.15,5872
303,67.4470441676,63.1314193294,-4.3156248382,0.15,5872
304,0.3241564612,0.6222671839,0.2981107227,0.15,5872
305,0.2417836072,0.2413089263,-0.0004746809,0.15,5872
306,13.9197803107,14.3049180066,0.3851376958,0.15,5872
307,99.3773171807,96.0019213247,-3.3753958560,0.15,5872
308,5.0149010670,5.9711677563,0.9562666893,0.15,5872
309,20.2809185686,19.8696697407,-0.4112488278,0.15,5872
310,0.4728776462,0.4769918365,0.0041141904,0.15,5872
311,48.5324845411,46.2286867750,-2.3037977662,0.15,5872
312,1.4150139018,1.4282885128,0.0132746110,0.15,5872
313,289.5164355507,289.5551498103,0.0387142597,0.15,5872
314,19.0276075913,17.5473234536,-1.4802841378,0.15,5872
315,122.3397851453,120.2215365814,-2.1182485639,0.15,5872
316,2.1534215944,1.8182877998,-0.3351337946,0.15,5872
317,42.1056287945,46.2539493592,4.1483205647,0.15,5872
318,548.0740041233,545.8420301273,-2.2319739960,0.15,5872
319,78.6217986392,78.7286309418,0.1068323026,0.15,5872
320,0.6033807207,0.7910681044,0.1876873837,0.15,5872
321,25.3986488496,25.4713417134,0.0726928638,0.15,5872
322,44.3047598421,45.0947109759,0.7899511339,0.15,5872
323,12.7810303845,12.3241920992,-0.4568382853,0.15,5872
324,78.3482593086,78.5314400234,0.1831807147,0.15,5872
325,10.4954987603,10.6122022499,0.1167034896,0.15,5872
326,5.5215143425,6.3023028074,0.7807884649,0.15,5872
327,0.1617435707,0.1612884824,-0.0004550883,0.15,5872
328,11.3441505623,11.1225792700,-0.2215712923,0.15,5872
329,0.3339891070,0.2313766787,-0.1026124282,0.15,5872
330,73.8484973502,75.4132053393,1.5647079891,0.15,5872
331,3.2213633850,3.3357399647,0.1143765796,0.15,5872
332,1.0592168436,1.1291034440,0.0698866004,0.15,5872
333,18.6951736681,19.1758118066,0.4806381385,0.15,5872
334,4.3352357977,4.2535965621,-0.0816392357,0.15,5872
335,1.1252728133,1.0598717331,-0.0654010802,0.15,5872
336,6.3172471625,6.3264706271,0.0092234645,0.15,5872
337,150.8165994428,160.4080516124,9.5914521696,0.15,5872
338,33.9470668884,35.3646298600,1.4175629717,0.15,5872
339,0.3344172647,0.3337150849,-0.0007021797,0.15,5872
340,12.8936509123,12.6157271802,-0.2779237321,0.15,5872
341,23.3903917758,23.2267500116,-0.1636417642,0.15,5872
342,44.2675505265,44.8956196725,0.6280691460,0.15,5872
343,2.4747340022,2.2569870308,-0.2177469714,0.15,5872
344,95.1268630868,93.7516907491,-1.3751723377,0.15,5872
345,11.7507336409,12.3601192798,0.6093856389,0.15,5872
346,299.8574616223,295.7792727763,-4.0781888460,0.15,5872
347,1.7894369751,1.7937336409,0.0042966658,0.15,5872
348,50.9813633912,52.5241254945,1.5427621033,0.15,5872
349,114.3090119379,113.9596425312,-0.3493694068,0.15,5872
350,6.0519155660,6.2044999784,0.1525844123,0.15,5872
351,8.3215259882,8.2423129854,-0.0792130028,0.15,5872
352,6.9221815516,6.9198417308,-0.0023398208,0.15,5872
353,7.7521832985,7.4460115936,-0.3061717049,0.15,5872
354,0.5644280979,0.5957874827,0.0313593848,0.15,5872
355,28.3079006349,29.5712033197,1.2633026847,0.15,5872
356,47.4590628423,47.9971347099,0.5380718676,0.15,5872
357,37.8585713293,38.3088429691,0.4502716398,0.15,5872
358,1.4536185866,1.4575561418,0.0039375552,0.15,5872
359,94.5111466252,96.2484965827,1.7373499575,0.15,5872
360,5.6030078624,5.5993558567,-0.0036520057,0.15,5872
361,14.7556699354,15.8839604560,1.1282905206,0.15,5872
362,12.8696824750,13.1209924848,0.2513100098,0.15,5872
363,4.2982625059,4.0968485284,-0.2014139774,0.15,5872
364,0.4968114761,0.5046791603,0.0078676841,0.15,5872
365,7.6492475641,7.3265483427,-0.3226992214,0.15,5872
366,1.1094020430,1.3129444287,0.2035423857,0.15,5872
367,31.0636816797,29.3212127221,-1.7424689576,0.15,5872
368,48.6412986316,48.3106863825,-0.3306122491,0.15,5872
369,127.4591337480,121.7590235405,-5.7001102075,0.15,5872
370,1.9352762904,1.9673351220,0.0320588315,0.15,5872
371,76.9831700547,75.3869568170,-1.5962132378,0.15,5872
372,92.6330074155,90.5673063682,-2.0657010474,0.15,5872
373,68.2269259952,67.0091829385,-1.2177430567,0.15,5872
374,28.7801408937,25.5698078248,-3.2103330689,0.15,5872
375,10.3825736226,10.6924319427,0.3098583201,0.15,5872
376,38.5834293024,34.8529155243,-3.7305137781,0.15,5872
377,89.3480796940,87.5932759217,-1.7548037724,0.15,5872
378,14.9432972697,14.2008520982,-0.7424451716,0.15,5872
379,81.5014238977,84.8068203830,3.3053964853,0.15,5872
380,5.7803003940,5.5804378230,-0.1998625710,0.15,5872
381,0.4256964439,0.4295462908,0.0038498469,0.15,5872
382,121.1854341196,124.2870772907,3.1016431711,0.15,5872
383,106.8667989512,105.2919824313,-1.5748165200,0.15,5872
384,0.0801817955,0.1064762252,0.0262944297,0.15,5872
385,126.9093937982,126.5511136374,-0.3582801608,0.15,5872
386,49.5444028820,50.7301246144,1.1857217324,0.15,5872
387,15.5679139844,15.4730245894,-0.0948893949,0.15,5872
388,91.4782753409,91.5578080746,0.0795327336,0.15,5872
389,1.1373254084,0.9957979495,-0.1415274589,0.15,5872
390,38.3139091897,40.0691204879,1.7552112982,0.15,5872
391,79.6472859778,79.5509150981,-0.0963708797,0.15,5872
392,61.4728779026,52.9869366498,-8.4859412528,0.15,5872
393,0.0460030127,0.0583111285,0.0123081158,0.15,5872
394,3.1949481315,3.0433222112,-0.1516259203,0.15,5872
395,2.4612112723,2.8229932694,0.3617819970,0.15,5872
396,0.5964462189,0.6104234387,0.0139772197,0.15,5872
397,22.3650175426,22.2735255655,-0.0914919770,0.15,5872
398,8.4669852316,9.2273180593,0.7603328277,0.15,5872
399,0.5235610491,0.5806932023,0.0571321532,0.15,5872
400,68.9886649405,70.7755777296,1.7869127892,0.15,5872
401,133.1048247488,134.4202613864,1.3154366375,0.15,5872
402,7.9028509850,7.4065535105,-0.4962974745,0.15,5872
403,0.8836760857,0.8723634058,-0.0113126799,0.15,5872
404,5.0849768899,4.6475266421,-0.4374502478,0.15,5872
405,16.0260944803,15.7994301348,-0.2266643455,0.15,5872
406,0.2239270673,0.2527713470,0.0288442797,0.15,5872
407,47.1393496598,50.9102561655,3.7709065057,0.15,5872
408,97.8559065243,100.2729973524,2.4170908281,0.15,5872
409,52.3335299221,48.6321056751,-3.7014242470,0.15,5872
410,27.7795463929,26.2022226935,-1.5773236994,0.15,5872
411,20.0088972995,20.4713442495,0.4624469500,0.15,5872
412,79.0658919097,78.8756250856,-0.1902668241,0.15,5872
413,36.1808016091,35.4036226926,-0.7771789165,0.15,5872
414,11.1820751325,11.7823852125,0.6003100801,0.15,5872
415,30.6675315984,29.2945305616,-1.3730010367,0.15,5872
416,42.1181392311,45.4735301990,3.3553909679,0.15,5872
417,0.0739269917,0.1136490402,0.0397220485,0.15,5872
418,94.4772839932,100.0306388633,5.5533548702,0.15,5872
419,0.7745751271,0.7987517463,0.0241766192,0.15,5872
420,11.3316725750,10.3939056374,-0.9377669375,0.15,5872
421,56.9952857513,55.9203007554,-1.0749849959,0.15,5872
422,48.4170287136,46.3787314816,-2.0382972320,0.15,5872
423,21.1052316884,22.5929378924,1.4877062041,0.15,5872
424,14.7306149545,15.1729063094,0.4422913549,0.15,5872
425,0.3167346540,0.3558063790,0.0390717250,0.15,5872
426,72.6656512506,72.8225943358,0.1569430852,0.15,5872
427,16.4938469437,16.2840689122,-0.2097780315,0.15,5872
428,41.3695168434,40.4976897520,-0.8718270914,0.15,5872
429,20.9731582377,20.2939273852,-0.6792308526,0.15,5872
430,34.3328345638,33.7179707723,-0.6148637915,0.15,5872
431,10.7757176560,10.9921473949,0.2164297389,0.15,5872
432,20.0422441575,19.9437466736,-0.0984974839,0.15,5872
433,47.8967607107,49.1109482115,1.2141875008,0.15,5872
434,52.1669869931,53.0261565769,0.8591695838,0.15,5872
435,0.1494966692,0.2181005239,0.0686038548,0.15,5872
436,5.4764440146,5.2174116494,-0.2590323653,0.15,5872
437,94.1703123298,93.6839163374,-0.4863959924,0.15,5872
438,10.3115298284,10.6795663162,0.3680364878,0.15,5872
439,88.4713573037,87.2422755434,-1.2290817603,0.15,5872
440,53.5889298573,52.2165378635,-1.3723919938,0.15,5872
441,0.1884188857,0.1907543966,0.0023355109,0.15,5872
442,1.0819008100,0.9168561314,-0.1650446786,0.15,5872
443,11.7853868863,13.5005327636,1.7151458773,0.15,5872
444,6.0252290028,6.0695840595,0.0443550568,0.15,5872
445,13.9425921966,13.3352457491,-0.6073464476,0.15,5872
446,73.4108794726,71.5137403081,-1.8971391645,0.15,5872
447,0.6280218023,0.6452752854,0.0172534831,0.15,5872
448,72.1354174870,70.4102725554,-1.7251449316,0.15,5872
449,14.2977356833,13.9868888065,-0.3108468769,0.15,5872
450,0.0990861548,0.0990182423,-0.0000679125,0.15,5872
451,105.1004821701,101.3216194207,-3.7788627494,0.15,5872
452,2.2753795676,2.3440338046,0.0686542370,0.15,5872
453,2.9520089352,3.0162092578,0.0642003226,0.15,5872
454,1.2173861859,1.4203200780,0.2029338921,0.15,5872
455,23.8895237104,23.0824304859,-0.8070932245,0.15,5872
456,0.8204613327,0.8594592680,0.0389979352,0.15,5872
457,24.0008909270,24.0763245246,0.0754335976,0.15,5872
