region_id,baseline_irv,perturbed_irv,delta_irv,replacement_rate,selected_paths
35,0.0000000000,0.0000000000,0.0000000000,0.05,1957
36,0.0000000000,0.0000000000,0.0000000000,0.05,1957
37,0.0000000000,0.0000000000,0.0000000000,0.05,1957
38,0.0394289372,0.0394289372,0.0000000000,0.05,1957
39,0.0000000000,0.0000000000,0.0000000000,0.05,1957
40,0.0000000000,0.0000000000,0.0000000000,0.05,1957
41,0.4468325902,0.4468325902,0.0000000000,0.05,1957
42,0.0000000000,0.0000000000,0.0000000000,0.05,1957
43,0.0000000000,0.0000000000,0.0000000000,0.05,1957
44,0.0000000000,0.0000000000,0.0000000000,0.05,1957
45,0.0000000000,0.0000000000,0.0000000000,0.05,1957
46,0.0000000000,0.0000000000,0.0000000000,0.05,1957
47,0.0000000000,0.0000000000,0.0000000000,0.05,1957
48,0.0186860136,0.0186860136,0.0000000000,0.05,1957
49,0.0044927813,0.0044927813,0.0000000000,0.05,1957
50,0.0265912004,0.0265912004,0.0000000000,0.05,1957
51,0.0175354090,0.0175354090,0.0000000000,0.05,1957
52,0.0000000000,0.0000000000,0.0000000000,0.05,1957
53,0.0973989986,0.0973989986,0.0000000000,0.05,1957
54,0.5506910885,0.5506910885,0.0000000000,0.05,1957
55,0.0000000000,0.0000000000,0.0000000000,0.05,1957
56,0.0000000000,0.0000000000,0.0000000000,0.05,1957
57,0.0000000000,0.0000000000,0.0000000000,0.05,1957
58,0.0000000000,0.0000000000,0.0000000000,0.05,1957
59,0.1628451901,0.1628451901,0.0000000000,0.05,1957
60,0.0000000000,0.0000000000,0.0000000000,0.05,1957
61,2.0985910535,2.0985910535,0.0000000000,0.05,1957
62,0.0000000000,0.0000000000,0.0000000000,0.05,1957
63,0.0000000000,0.0000000000,0.0000000000,0.05,1957
64,0.0000000000,0.0000000000,0.0000000000,0.05,1957
65,0.0708338665,0.0708338665,0.0000000000,0.05,1957
66,0.0000000000,0.0000000000,0.0000000000,0.05,1957
67,0.0000000000,0.0000000000,0.0000000000,0.05,1957
68,0.0000000000,0.0000000000,0.0000000000,0.05,1957
69,0.0000000000,0.0000000000,0.0000000000,0.05,1957
70,0.0514502045,0.0514502045,0.0000000000,0.05,1957
71,0.0000000000,0.0000000000,0.0000000000,0.05,1957
72,0.0059888420,0.0059888420,0.0000000000,0.05,1957
73,0.1014405292,0.0000000000,-0.1014405292,0.05,1957
74,0.0059888420,0.0059888420,0.0000000000,0.05,1957
75,0.0514502045,0.0514502045,0.0000000000,0.05,1957
76,0.0494201711,0.0494201711,0.0000000000,0.05,1957
77,0.0707846558,0.0707846558,0.0000000000,0.05,1957
78,0.0000000000,0.0000000000,0.0000000000,0.05,1957
79,0.0818760354,0.0818760354,0.0000000000,0.05,1957
80,0.1158952693,0.1496801906,0.0337849213,0.05,1957
81,1.4002544481,1.3957675436,-0.0044869045,0.05,1957
82,0.0178369319,0.0213187040,0.0034817721,0.05,1957
83,0.4500295352,0.5186902755,0.0686607403,0.05,1957
84,0.0240452495,0.0240452495,0.0000000000,0.05,1957
85,0.0281902603,0.0281902603,0.0000000000,0.05,1957
86,0.0017068512,0.0017068512,0.0000000000,0.05,1957
87,0.0054888540,0.0054888540,0.0000000000,0.05,1957
88,0.0009218305,0.0009218305,0.0000000000,0.05,1957
89,0.3076481949,0.3076481949,0.0000000000,0.05,1957
90,0.8420019544,0.8553352753,0.0133333210,0.05,1957
91,0.0000000000,0.0000000000,0.0000000000,0.05,1957
92,0.0062033740,0.0062033740,0.0000000000,0.05,1957
93,0.8092006059,0.8072612474,-0.0019393586,0.05,1957
94,0.3067320364,0.2866022555,-0.0201297809,0.05,1957
95,0.0523645586,0.0523645586,0.0000000000,0.05,1957
96,0.0020066855,0.0020066855,0.0000000000,0.05,1957
97,0.3620189658,0.3623509529,0.0003319871,0.05,1957
98,1.8864563994,1.9083785971,0.0219221977,0.05,1957
99,0.2316737419,0.2353378897,0.0036641478,0.05,1957
100,0.3225720947,0.3069473159,-0.0156247787,0.05,1957
101,1.7492317016,1.8172215783,0.0679898766,0.05,1957
102,0.2648841222,0.2648841222,0.0000000000,0.05,1957
103,8.2015555476,8.4076150994,0.2060595518,0.05,1957
104,0.6679702914,0.6825864100,0.0146161186,0.05,1957
105,20.5586718638,20.3133583979,-0.2453134658,0.05,1957
106,0.9250844516,0.9862400099,0.0611555583,0.05,1957
107,0.0628549982,0.0628549982,0.0000000000,0.05,1957
108,1.4346471855,1.4346471855,0.0000000000,0.05,1957
109,10.5339774442,10.5204327738,-0.0135446703,0.05,1957
110,0.2272689688,0.2965349512,0.0692659824,0.05,1957
111,19.1828572764,19.4037163060,0.2208590296,0.05,1957
112,2.7452805307,2.7407473674,-0.0045331634,0.05,1957
113,12.4399253776,12.6445639472,0.2046385696,0.05,1957
114,0.3877135131,0.4552361716,0.0675226585,0.05,1957
115,9.1635179975,9.3159440015,0.1524260040,0.05,1957
116,7.1478082473,7.0733530573,-0.0744551900,0.05,1957
117,38.5692750336,39.0784678373,0.5091928037,0.05,1957
118,2.6445260666,2.7788109142,0.1342848477,0.05,1957
119,5.3636200404,5.3060122759,-0.0576077645,0.05,1957
120,4.8085988864,4.9356644100,0.1270655237,0.05,1957
121,8.7394446695,8.5335127680,-0.2059319015,0.05,1957
122,9.0822792395,9.0696556674,-0.0126235721,0.05,1957
123,7.0285686775,7.0632627190,0.0346940415,0.05,1957
124,1.7093219679,1.7498099469,0.0404879790,0.05,1957
125,16.0635038284,16.0823739152,0.0188700868,0.05,1957
126,3.3601891905,3.2341185802,-0.1260706103,0.05,1957
127,4.0764146433,4.3085066456,0.2320920023,0.05,1957
128,4.0939844490,4.0322060356,-0.0617784134,0.05,1957
129,3.6359086140,3.6266894547,-0.0092191593,0.05,1957
130,2.8005869859,3.0038301395,0.2032431535,0.05,1957
131,10.9987232407,11.4018597908,0.4031365501,0.05,1957
132,16.4159190522,16.3121905812,-0.1037284711,0.05,1957
133,3.1899641205,3.3773781252,0.1874140047,0.05,1957
134,6.3512560263,6.2371982825,-0.1140577438,0.05,1957
135,8.0312709116,7.9473517788,-0.0839191327,0.05,1957
136,2.8202511085,2.8102591880,-0.0099919205,0.05,1957
137,0.2463861372,0.2463861372,0.0000000000,0.05,1957
138,8.2446753322,8.3266956527,0.0820203205,0.05,1957
139,3.5690417919,3.6037269941,0.0346852022,0.05,1957
140,15.3748456767,16.0496760265,0.6748303498,0.05,1957
141,4.9262006464,4.8319220021,-0.0942786443,0.05,1957
142,2.7330160941,2.7321081078,-0.0009079863,0.05,1957
143,8.0001580844,8.0972226829,0.0970645986,0.05,1957
144,17.8416431945,17.9816717662,0.1400285717,0.05,1957
145,8.4251708621,8.6544077981,0.2292369360,0.05,1957
146,4.2933310877,4.4362916814,0.1429605937,0.05,1957
147,7.5446874977,7.5446874977,0.0000000000,0.05,1957
148,34.9914277630,35.0440553975,0.0526276344,0.05,1957
149,0.2183447452,0.2184184218,0.0000736765,0.05,1957
150,8.1070995948,8.1993963424,0.0922967477,0.05,1957
151,86.4688528145,87.6642490895,1.1953962750,0.05,1957
152,0.0153435212,0.0153435212,0.0000000000,0.05,1957
153,5.7489747511,5.7888650276,0.0398902765,0.05,1957
154,21.0174446068,21.3958510627,0.3784064558,0.05,1957
155,0.2482244451,0.2295970308,-0.0186274143,0.05,1957
156,39.9134845958,41.2267543128,1.3132697170,0.05,1957
157,2.4632279629,2.4779674682,0.0147395053,0.05,1957
158,0.2501799797,0.2501799797,0.0000000000,0.05,1957
159,34.6391924204,34.2462094170,-0.3929830034,0.05,1957
160,9.3496073132,9.5755547598,0.2259474466,0.05,1957
161,4.9980828279,5.8803994096,0.8823165817,0.05,1957
162,1.3972428700,1.3857276455,-0.0115152245,0.05,1957
163,76.6998393069,77.8637681027,1.1639287958,0.05,1957
164,9.9535847174,9.8785840592,-0.0750006582,0.05,1957
165,23.5789958629,23.4103080365,-0.1686878264,0.05,1957
166,0.7195256596,0.7372403389,0.0177146793,0.05,1957
167,4.2526538587,4.3287146075,0.0760607488,0.05,1957
168,5.4142578766,5.5274628237,0.1132049471,0.05,1957
169,1.4345782093,1.3602084701,-0.0743697392,0.05,1957
170,161.5223417072,165.0410001211,3.5186584139,0.05,1957
171,4.7141978146,4.7701168839,0.0559190693,0.05,1957
172,19.8068742820,20.1865116260,0.3796373440,0.05,1957
173,11.7931786123,12.1010648971,0.3078862848,0.05,1957
174,14.3109134553,13.6109090506,-0.7000044046,0.05,1957
175,6.7955065438,6.8210635573,0.0255570135,0.05,1957
176,15.2931105990,15.0274718474,-0.2656387516,0.05,1957
177,33.2550274796,33.5016202686,0.2465927890,0.05,1957
178,3.9785653100,4.1492805784,0.1707152684,0.05,1957
179,0.7024171517,0.7024171517,0.0000000000,0.05,1957
180,0.5042504001,0.4863564657,-0.0178939344,0.05,1957
181,27.2953554774,27.9681598294,0.6728043521,0.05,1957
182,3.5516765471,3.4857287806,-0.0659477664,0.05,1957
183,27.8951534593,27.3363821345,-0.5587713248,0.05,1957
184,7.3068036929,7.2054413207,-0.1013623722,0.05,1957
185,0.1741828014,0.1741828014,0.0000000000,0.05,1957
186,70.6466434957,72.7836097973,2.1369663016,0.05,1957
187,33.7398175358,33.4326376361,-0.3071798997,0.05,1957
188,9.7825884755,9.6526915280,-0.1298969475,0.05,1957
189,0.3826409362,0.3752281888,-0.0074127474,0.05,1957
190,7.8750967146,8.5236121748,0.6485154602,0.05,1957
191,4.0751117110,3.8800349035,-0.1950768075,0.05,1957
192,22.2803689477,22.6528840925,0.3725151448,0.05,1957
193,1.2892891577,1.2988408091,0.0095516514,0.05,1957
194,32.6465112005,33.0958212258,0.4493100253,0.05,1957
195,21.4595066785,20.9189147964,-0.5405918821,0.05,1957
196,16.4380598135,16.6693019528,0.2312421393,0.05,1957
197,27.0099901936,25.5134481907,-1.4965420028,0.05,1957
198,0.0469794877,0.0469794877,0.0000000000,0.05,1957
199,7.7005408211,7.6660334019,-0.0345074193,0.05,1957
200,27.4186677445,26.7799089377,-0.6387588068,0.05,1957
201,24.9893402682,24.1895241173,-0.7998161509,0.05,1957
202,10.1737065936,9.4972156993,-0.6764908943,0.05,1957
203,5.5179191016,5.4898092929,-0.0281098086,0.05,1957
204,5.8824385646,6.5894394402,0.7070008756,0.05,1957
205,139.6962096274,139.0157940309,-0.6804155965,0.05,1957
206,71.1426895361,70.5051207314,-0.6375688047,0.05,1957
207,2.1265089156,2.1662496797,0.0397407641,0.05,1957
208,8.6306178520,8.4432734455,-0.1873444065,0.05,1957
209,1.7203713234,1.4798967334,-0.2404745901,0.05,1957
210,33.2367224183,32.4771289917,-0.7595934266,0.05,1957
211,8.8181584985,9.0272518886,0.2090933901,0.05,1957
212,40.2957455131,41.0089904121,0.7132448990,0.05,1957
213,70.5496566199,70.6055179549,0.0558613351,0.05,1957
214,14.3402064184,13.8127881870,-0.5274182314,0.05,1957
215,31.0348375120,31.2658229657,0.2309854537,0.05,1957
216,12.2952161584,12.6920154725,0.3967993141,0.05,1957
217,25.6472535140,24.7066876066,-0.9405659073,0.05,1957
218,11.3964851868,11.1661356031,-0.2303495836,0.05,1957
219,0.3725603776,0.3533548295,-0.0192055481,0.05,1957
220,1.2718998423,1.2264507427,-0.0454490996,0.05,1957
221,56.1880195158,55.2604071003,-0.9276124156,0.05,1957
222,26.9337405907,25.8315130915,-1.1022274992,0.05,1957
223,22.9557246289,22.5633809134,-0.3923437154,0.05,1957
224,0.5174511456,0.5174511456,0.0000000000,0.05,1957
225,18.5352353656,17.6815489286,-0.8536864370,0.05,1957
226,6.8010860496,6.9067654982,0.1056794486,0.05,1957
227,26.4826225320,27.5411027074,1.0584801755,0.05,1957
228,1.2270352193,1.2267024150,-0.0003328042,0.05,1957
229,9.1431934025,9.0605679076,-0.0826254949,0.05,1957
230,1.6377874923,1.6433434889,0.0055559967,0.05,1957
231,78.0542928652,76.7108420515,-1.3434508137,0.05,1957
232,27.4133328341,28.6363314152,1.2229985811,0.05,1957
233,154.5504002228,154.6089980038,0.0585977810,0.05,1957
234,58.5929409360,58.1667391957,-0.4262017403,0.05,1957
235,25.8660932543,24.9445709936,-0.9215222607,0.05,1957
236,11.8257205489,11.9636537929,0.1379332440,0.05,1957
237,12.1167892401,11.3225369903,-0.7942522498,0.05,1957
238,60.0907117775,59.6535600098,-0.4371517677,0.05,1957
239,104.9147095028,104.0470162124,-0.8676932905,0.05,1957
240,4.3877010041,4.3129991888,-0.0747018154,0.05,1957
241,5.2058115549,4.9076804751,-0.2981310798,0.05,1957
242,9.5753487327,10.9404587750,1.3651100423,0.05,1957
243,1.5636063889,1.4095211297,-0.1540852593,0.05,1957
244,15.2702889711,15.3989703915,0.1286814203,0.05,1957
245,0.2699374067,0.2699374067,0.0000000000,0.05,1957
246,13.1651946782,13.3614609188,0.1962662406,0.05,1957
247,16.2639879589,15.7420333296,-0.5219546293,0.05,1957
248,0.4811371980,0.4808043937,-0.0003328042,0.05,1957
249,37.1353978868,37.0404578658,-0.0949400210,0.05,1957
250,70.0977999128,75.1358568226,5.0380569098,0.05,1957
251,23.9800389662,23.8612858645,-0.1187531017,0.05,1957
252,2.2061017388,2.2983963938,0.0922946550,0.05,1957
253,1.0710018757,1.0626002506,-0.0084016251,0.05,1957
254,13.8089218953,13.0257648129,-0.7831570824,0.05,1957
255,18.5703784610,18.9430379590,0.3726594979,0.05,1957
256,18.0128069700,18.6345882713,0.6217813013,0.05,1957
257,2.9259351945,2.9255265031,-0.0004086914,0.05,1957
258,100.8056714249,102.9771741433,2.1715027184,0.05,1957
259,2.7117877952,2.6800751715,-0.0317126236,0.05,1957
260,153.4916302817,149.1397929218,-4.3518373599,0.05,1957
261,28.3313998830,27.9762846247,-0.3551152583,0.05,1957
262,1.6753430365,1.6261843660,-0.0491586705,0.05,1957
263,5.9876105734,5.5613833152,-0.4262272581,0.05,1957
264,4.1517733667,4.2408672389,0.0890938723,0.05,1957
265,26.6209940728,26.3610288902,-0.2599651826,0.05,1957
266,24.7451320568,24.2942393334,-0.4508927234,0.05,1957
267,18.1967503103,18.4777020439,0.2809517336,0.05,1957
268,36.7729461426,35.6498442350,-1.1231019076,0.05,1957
269,12.0714216196,11.6950722478,-0.3763493718,0.05,1957
270,36.7466770091,38.6395978662,1.8929208571,0.05,1957
271,0.7052908935,0.6649599402,-0.0403309533,0.05,1957
272,174.6518562619,174.4107255816,-0.2411306803,0.05,1957
273,19.6571407930,18.6548161250,-1.0023246680,0.05,1957
274,2.9145337276,2.8366931552,-0.0778405724,0.05,1957
275,71.9581368115,69.6105075476,-2.3476292639,0.05,1957
276,284.6551401806,288.1567212734,3.5015810928,0.05,1957
277,40.6849433954,39.9436274561,-0.7413159393,0.05,1957
278,0.2129393616,0.2129393616,0.0000000000,0.05,1957
279,0.5275057531,0.3782612364,-0.1492445167,0.05,1957
280,20.5390824071,20.1463246140,-0.3927577931,0.05,1957
281,1.5428496583,1.5720876034,0.0292379451,0.05,1957
282,11.3862859830,11.6592210498,0.2729350667,0.05,1957
283,60.6967076840,58.4371427524,-2.2595649316,0.05,1957
284,4.1241609459,4.2074179884,0.0832570425,0.05,1957
285,0.9097271913,0.9832023441,0.0734751528,0.05,1957
286,11.4863933198,11.0820982559,-0.4042950640,0.05,1957
287,6.1823580968,6.3258950622,0.1435369655,0.05,1957
288,3.9692238533,3.9571926690,-0.0120311843,0.05,1957
289,8.4704541658,8.7427070988,0.2722529330,0.05,1957
290,104.6010151581,104.0908767181,-0.5101384400,0.05,1957
291,50.7265612528,50.6369292278,-0.0896320250,0.05,1957
292,2.0433337075,2.1008315634,0.0574978558,0.05,1957
293,5.7383670909,5.6862175047,-0.0521495863,0.05,1957
294,16.7651817417,16.1891041439,-0.5760775978,0.05,1957
295,30.8456847184,30.9968487377,0.1511640193,0.05,1957
296,14.4602360531,14.8524913562,0.3922553031,0.05,1957
297,12.7821494852,13.1181189195,0.3359694343,0.05,1957
298,61.3485092699,61.0150692644,-0.3334400056,0.05,1957
299,27.0803423045,27.1957201967,0.1153778922,0.05,1957
300,13.5801272184,14.5213656231,0.9412384047,0.05,1957
301,301.8004584950,300.2796182367,-1.5208402584,0.05,1957
302,1.4303744895,1.4339153277,0.0035408382,0.05,1957
303,67.4470441676,66.0106995385,-1.4363446291,0.05,1957
304,0.3241564612,0.3422513456,0.0180948844,0.05,1957
305,0.2417836072,0.2417836072,0.0000000000,0.05,1957
306,13.9197803107,14.1752249080,0.2554445972,0.05,1957
307,99.3773171807,98.3441144892,-1.0332026915,0.05,1957
308,5.0149010670,5.3942881311,0.3793870642,0.05,1957
309,20.2809185686,19.8605227959,-0.4203957727,0.05,1957
310,0.4728776462,0.4330533299,-0.0398243163,0.05,1957
311,48.5324845411,48.0678704962,-0.4646140449,0.05,1957
312,1.4150139018,1.4411819522,0.0261680504,0.05,1957
313,289.5164355507,289.5120275418,-0.0044080088,0.05,1957
314,19.0276075913,19.0209354471,-0.0066721442,0.05,1957
315,122.3397851453,121.7514146626,-0.5883704827,0.05,1957
316,2.1534215944,2.1617493591,0.0083277646,0.05,1957
317,42.1056287945,43.7885935735,1.6829647790,0.05,1957
318,548.0740041233,546.7153795100,-1.3586246132,0.05,1957
319,78.6217986392,79.2486963782,0.6268977390,0.05,1957
320,0.6033807207,0.6732547509,0.0698740301,0.05,1957
321,25.3986488496,25.3225836125,-0.0760652370,0.05,1957
322,44.3047598421,44.6689149286,0.3641550865,0.05,1957
323,12.7810303845,12.4431459573,-0.3378844272,0.05,1957
324,78.3482593086,78.0552547529,-0.2930045558,0.05,1957
325,10.4954987603,10.4531066162,-0.0423921441,0.05,1957
326,5.5215143425,5.7471372437,0.2256229013,0.05,1957
327,0.1617435707,0.1617435707,0.0000000000,0.05,1957
328,11.3441505623,11.3544339494,0.0102833872,0.05,1957
329,0.3339891070,0.3025477071,-0.0314413999,0.05,1957
330,73.8484973502,74.1382834130,0.2897860628,0.05,1957
331,3.2213633850,3.2195994848,-0.0017639003,0.05,1957
332,1.0592168436,1.0522687744,-0.0069480692,0.05,1957
333,18.6951736681,18.7073188918,0.0121452237,0.05,1957
334,4.3352357977,4.0856236330,-0.2496121647,0.05,1957
335,1.1252728133,1.0933855382,-0.0318872751,0.05,1957
336,6.3172471625,6.4486758603,0.1314286977,0.05,1957
337,150.8165994428,152.8821684897,2.0655690469,0.05,1957
338,33.9470668884,34.3339522869,0.3868853985,0.05,1957
339,0.3344172647,0.3344172647,0.0000000000,0.05,1957
340,12.8936509123,12.7745283311,-0.1191225812,0.05,1957
341,23.3903917758,23.5393008740,0.1489090982,0.05,1957
342,44.2675505265,44.4418376898,0.1742871632,0.05,1957
343,2.4747340022,2.2170354779,-0.2576985243,0.05,1957
344,95.1268630868,93.9961571890,-1.1307058978,0.05,1957
345,11.7507336409,12.3501380450,0.5994044041,0.05,1957
346,299.8574616223,299.3414967337,-0.5159648886,0.05,1957
347,1.7894369751,1.8528586288,0.0634216537,0.05,1957
348,50.9813633912,51.2181054227,0.2367420314,0.05,1957
349,114.3090119379,113.9858651923,-0.3231467456,0.05,1957
350,6.0519155660,6.0786394224,0.0267238564,0.05,1957
351,8.3215259882,8.3854030702,0.0638770820,0.05,1957
352,6.9221815516,7.0800908411,0.1579092895,0.05,1957
353,7.7521832985,7.4165896675,-0.3355936310,0.05,1957
354,0.5644280979,0.5863676205,0.0219395227,0.05,1957
355,28.3079006349,28.6560257553,0.3481251203,0.05,1957
356,47.4590628423,47.6588319392,0.1997690968,0.05,1957
357,37.8585713293,38.0359823599,0.1774110306,0.05,1957
358,1.4536185866,1.4540151174,0.0003965308,0.05,1957
359,94.5111466252,94.9909928883,0.4798462631,0.05,1957
360,5.6030078624,5.9215029758,0.3184951134,0.05,1957
361,14.7556699354,14.9969906035,0.2413206680,0.05,1957
362,12.8696824750,13.0157484447,0.1460659696,0.05,1957
363,4.2982625059,4.3681531221,0.0698906162,0.05,1957
364,0.4968114761,0.4806686390,-0.0161428372,0.05,1957
365,7.6492475641,7.6179081085,-0.0313394556,0.05,1957
366,1.1094020430,1.2511720601,0.1417700171,0.05,1957
367,31.0636816797,30.6474821965,-0.4161994833,0.05,1957
368,48.6412986316,48.5889088861,-0.0523897455,0.05,1957
369,127.4591337480,124.7174293626,-2.7417043854,0.05,1957
370,1.9352762904,1.9424963427,0.0072200523,0.05,1957
371,76.9831700547,76.8948405748,-0.0883294800,0.05,1957
372,92.6330074155,91.9556168276,-0.6773905880,0.05,1957
373,68.2269259952,67.8105644153,-0.4163615799,0.05,1957
374,28.7801408937,28.2241647975,-0.5559760962,0.05,1957
375,10.3825736226,10.6169127590,0.2343391365,0.05,1957
376,38.5834293024,37.1064779722,-1.4769513302,0.05,1957
377,89.3480796940,89.0275452440,-0.3205344500,0.05,1957
378,14.9432972697,15.1258845700,0.1825873003,0.05,1957
379,81.5014238977,81.5102958092,0.0088719115,0.05,1957
380,5.7803003940,5.5852510895,-0.1950493045,0.05,1957
381,0.4256964439,0.3828675968,-0.0428288470,0.05,1957
382,121.1854341196,123.4083067235,2.2228726039,0.05,1957
383,106.8667989512,105.7910558716,-1.0757430796,0.05,1957
384,0.0801817955,0.0936716002,0.0134898047,0.05,1957
385,126.9093937982,127.0316134949,0.1222196967,0.05,1957
386,49.5444028820,50.3549973844,0.8105945024,0.05,1957
387,15.5679139844,15.5962393390,0.0283253547,0.05,1957
388,91.4782753409,91.8226354505,0.3443601096,0.05,1957
389,1.1373254084,1.1584857363,0.0211603279,0.05,1957
390,38.3139091897,38.7513672283,0.4374580386,0.05,1957
391,79.6472859778,79.4892395255,-0.1580464523,0.05,1957
392,61.4728779026,58.8548526064,-2.6180252963,0.05,1957
393,0.0460030127,0.0481416579,0.0021386452,0.05,1957
394,3.1949481315,3.0891570991,-0.1057910323,0.05,1957
395,2.4612112723,2.6426431951,0.1814319228,0.05,1957
396,0.5964462189,0.5902295502,-0.0062166687,0.05,1957
397,22.3650175426,22.3800224594,0.0150049168,0.05,1957
398,8.4669852316,8.5282841197,0.0612988881,0.05,1957
399,0.5235610491,0.5429726319,0.0194115828,0.05,1957
400,68.9886649405,69.7877448358,0.7990798953,0.05,1957
401,133.1048247488,133.9157903809,0.8109656321,0.05,1957
402,7.9028509850,7.8144387432,-0.0884122418,0.05,1957
403,0.8836760857,0.8958588120,0.0121827263,0.05,1957
404,5.0849768899,4.9492709838,-0.1357059061,0.05,1957
405,16.0260944803,15.6732031719,-0.3528913084,0.05,1957
406,0.2239270673,0.2310729938,0.0071459266,0.05,1957
407,47.1393496598,48.2017710000,1.0624213402,0.05,1957
408,97.8559065243,100.0007220237,2.1448154994,0.05,1957
409,52.3335299221,50.9350496845,-1.3984802376,0.05,1957
410,27.7795463929,27.3325201402,-0.4470262527,0.05,1957
411,20.0088972995,20.2895443557,0.2806470562,0.05,1957
412,79.0658919097,79.3033734444,0.2374815348,0.05,1957
413,36.1808016091,36.1980576449,0.0172560358,0.05,1957
414,11.1820751325,11.4766729645,0.2945978321,0.05,1957
415,30.6675315984,29.8832340353,-0.7842975631,0.05,1957
416,42.1181392311,43.1969966580,1.0788574269,0.05,1957
417,0.0739269917,0.0874983252,0.0135713335,0.05,1957
418,94.4772839932,96.7358249809,2.2585409877,0.05,1957
419,0.7745751271,0.7609088197,-0.0136663075,0.05,1957
420,11.3316725750,11.0604050059,-0.2712675691,0.05,1957
421,56.9952857513,57.4978779456,0.5025921943,0.05,1957
422,48.4170287136,47.9879655307,-0.4290631829,0.05,1957
423,21.1052316884,21.8248936841,0.7196619957,0.05,1957
424,14.7306149545,14.9317862697,0.2011713151,0.05,1957
425,0.3167346540,0.3334333618,0.0166987078,0.05,1957
426,72.6656512506,72.2001969626,-0.4654542880,0.05,1957
427,16.4938469437,16.3007054138,-0.1931415299,0.05,1957
428,41.3695168434,41.3459612309,-0.0235556125,0.05,1957
429,20.9731582377,21.0194572794,0.0462990417,0.05,1957
430,34.3328345638,34.0125578929,-0.3202766709,0.05,1957
431,10.7757176560,10.8854128026,0.1096951466,0.05,1957
432,20.0422441575,19.9702344761,-0.0720096814,0.05,1957
433,47.8967607107,48.4338904473,0.5371297365,0.05,1957
434,52.1669869931,52.7048851184,0.5378981254,0.05,1957
435,0.1494966692,0.1646677280,0.0151710588,0.05,1957
436,5.4764440146,5.3552785253,-0.1211654893,0.05,1957
437,94.1703123298,93.3524169943,-0.8178953355,0.05,1957
438,10.3115298284,10.4658455496,0.1543157212,0.05,1957
439,88.4713573037,88.9978856112,0.5265283075,0.05,1957
440,53.5889298573,53.5030818071,-0.0858480502,0.05,1957
441,0.1884188857,0.1884188857,0.0000000000,0.05,1957
442,1.0819008100,0.9770414312,-0.1048593788,0.05,1957
443,11.7853868863,12.5699144321,0.7845275458,0.05,1957
444,6.0252290028,6.0309682757,0.0057392729,0.05,1957
445,13.9425921966,13.7886465531,-0.1539456435,0.05,1957
446,73.4108794726,73.0006460243,-0.4102334483,0.05,1957
447,0.6280218023,0.6453391770,0.0173173747,0.05,1957
448,72.1354174870,72.1791273644,0.0437098774,0.05,1957
449,14.2977356833,14.1414862111,-0.1562494722,0.05,1957
450,0.0990861548,0.0990182423,-0.0000679125,0.05,1957
451,105.1004821701,103.1696676234,-1.9308145467,0.05,1957
452,2.2753795676,2.2558093248,-0.0195702428,0.05,1957
453,2.9520089352,3.0361874101,0.0841784749,0.05,1957
454,1.2173861859,1.4159594763,0.1985732904,0.05,1957
455,23.8895237104,23.7918607019,-0.0976630085,0.05,1957
456,0.8204613327,0.8129547340,-0.0075065987,0.05,1957
457,24.0008909270,23.9422114779,-0.0586794491,0.05,1957
458,5.9350198620,5.8080676536,-0.1269522084,0.05,1957
